id_cliente,importe_solicitado,duracion_credito,situacion_vivienda,ingresos,objetivo_credito,pct_ingreso,tasa_interes,falta_pago,antiguedad_cliente,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,operaciones_ult_12m,personas_a_cargo,estado_civil_N,estado_credito_N,antiguedad_empleado_N,edad_N,ratio_gasto_limite_tc,falta_pago_bin
789345408.0,4000,3,HIPOTECA,39200,SALUD,0.1,15.05,N,29.0,ACTIVO,4983.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,53.0,2.0,C,C,menor_5,25_a_30,3.464506709309602,0
712849158.0,5000,4,ALQUILER,80000,INVERSIONES,0.06,12.42,N,44.0,PASIVO,2186.0,M,19793.0,SECUNDARIO_COMPLETO,44.0,0.0,D,P,5_a_10,menor_25,0.11044308593947355,0
720992883.0,4750,4,HIPOTECA,45204,EDUCACIÓN,0.11,12.21,N,37.0,ACTIVO,4805.0,F,3189.0,UNIVERSITARIO_COMPLETO,76.0,4.0,C,P,menor_5,menor_25,1.506741925368454,0
803652633.0,5000,4,ALQUILER,74000,EDUCACIÓN,0.07,15.27,N,41.0,ACTIVO,5124.0,F,2092.0,UNIVERSITARIO_INCOMPLETO,70.0,2.0,S,C,5_a_10,25_a_30,2.4493307839388145,0
827898033.0,5000,4,ALQUILER,74000,PAGO_DEUDAS,0.07,13.49,Y,50.0,PASIVO,2465.0,F,2912.0,UNIVERSITARIO_INCOMPLETO,54.0,1.0,C,C,menor_5,menor_25,0.8464972527472527,1
789248958.0,20500,2,HIPOTECA,45288,PAGO_DEUDAS,0.45,9.25,N,26.0,ACTIVO,5259.0,F,2946.0,SECUNDARIO_COMPLETO,89.0,2.0,C,P,5_a_10,menor_25,1.7851323828920571,0
715440558.0,5000,2,ALQUILER,80000,PERSONAL,0.06,5.42,N,36.0,ACTIVO,3940.0,F,4143.0,UNIVERSITARIO_COMPLETO,74.0,1.0,C,P,5_a_10,menor_25,0.9510016895969104,0
713952558.0,5550,3,HIPOTECA,45300,EDUCACIÓN,0.12,15.37,Y,43.0,PASIVO,2128.0,F,1790.0,POSGRADO_COMPLETO,40.0,3.0,S,P,menor_5,menor_25,1.1888268156424582,1
713647083.0,5000,4,ALQUILER,62900,SALUD,0.07,14.84,N,36.0,ACTIVO,3696.0,F,9314.0,UNIVERSITARIO_INCOMPLETO,80.0,2.0,S,C,5_a_10,menor_25,0.3968219884045523,0
718311933.0,2800,4,HIPOTECA,39325,EDUCACIÓN,0.07,12.87,N,37.0,PASIVO,2587.0,F,3719.0,POSGRADO_COMPLETO,43.0,4.0,C,C,menor_5,menor_25,0.6956171013713364,0
710512833.0,10000,2,HIPOTECA,45336,SALUD,0.22,5.99,N,29.0,ACTIVO,5178.0,F,3304.0,UNIVERSITARIO_COMPLETO,79.0,2.0,C,P,5_a_10,25_a_30,1.5671912832929782,0
710803008.0,5000,3,ALQUILER,81000,SALUD,0.06,5.42,N,30.0,ACTIVO,4372.0,F,3125.0,POSGRADO_COMPLETO,68.0,3.0,C,P,5_a_10,25_a_30,1.39904,0
712987608.0,6000,2,HIPOTECA,45378,PERSONAL,0.13,5.79,N,40.0,ACTIVO,4263.0,F,1438.3,POSGRADO_COMPLETO,84.0,2.0,S,P,5_a_10,menor_25,2.9639157338524647,0
716974383.0,5000,4,HIPOTECA,45432,EDUCACIÓN,0.11,9.88,N,28.0,ACTIVO,1911.0,M,2491.0,UNIVERSITARIO_COMPLETO,35.0,5.0,S,P,5_a_10,menor_25,0.7671617824167001,0
779438208.0,5000,3,ALQUILER,83100,MEJORAS_HOGAR,0.06,16.35,N,22.0,ACTIVO,4606.0,F,1938.0,UNIVERSITARIO_COMPLETO,75.0,3.0,S,P,5_a_10,25_a_30,2.3766769865841075,0
711535158.0,5000,3,ALQUILER,84996,INVERSIONES,0.06,12.23,Y,35.0,PASIVO,1955.0,F,2197.0,UNIVERSITARIO_INCOMPLETO,42.0,1.0,N,P,5_a_10,menor_25,0.889849795175239,1
718404783.0,5000,2,ALQUILER,73000,EDUCACIÓN,0.07,15.31,Y,49.0,PASIVO,2384.0,F,6996.0,DESCONOCIDO,33.0,0.0,C,C,menor_5,25_a_30,0.3407661520869068,1
817332483.0,14000,2,PROPIA,45500,EDUCACIÓN,0.31,14.72,Y,47.0,PASIVO,2445.0,M,7306.0,POSGRADO_COMPLETO,43.0,0.0,S,P,5_a_10,menor_25,0.3346564467560909,1
710015733.0,15250,4,HIPOTECA,39500,SALUD,0.39,15.05,N,30.0,PASIVO,3142.0,F,2029.0,POSGRADO_COMPLETO,37.0,1.0,D,C,5_a_10,25_a_30,1.5485460818137013,0
721017333.0,5000,4,ALQUILER,85000,EDUCACIÓN,0.06,11.58,N,36.0,ACTIVO,4606.0,F,3188.0,POSGRADO_INCOMPLETO,83.0,4.0,C,P,menor_5,menor_25,1.444792973651192,0
720952608.0,6000,4,HIPOTECA,45600,SALUD,0.13,6.03,N,29.0,ACTIVO,4396.0,F,2288.0,SECUNDARIO_COMPLETO,68.0,2.0,S,P,5_a_10,menor_25,1.9213286713286712,0
712886733.0,14000,3,PROPIA,45600,EDUCACIÓN,0.31,7.9,N,32.0,ACTIVO,4268.0,F,1780.0,UNIVERSITARIO_COMPLETO,87.0,1.0,N,P,5_a_10,menor_25,2.397752808988764,0
810545733.0,5000,4,ALQUILER,85272,INVERSIONES,0.06,11.11,N,42.0,ACTIVO,4228.0,F,2373.0,UNIVERSITARIO_INCOMPLETO,63.0,2.0,C,P,5_a_10,menor_25,1.7817109144542773,0
794965233.0,12000,2,HIPOTECA,45600,INVERSIONES,0.26,14.65,Y,45.0,PASIVO,1927.0,F,13199.0,UNIVERSITARIO_COMPLETO,44.0,1.0,C,P,menor_5,menor_25,0.14599590878096824,1
720930633.0,10000,3,HIPOTECA,45600,EDUCACIÓN,0.22,15.27,Y,46.0,PASIVO,2341.0,F,1977.0,SECUNDARIO_COMPLETO,37.0,0.0,S,P,5_a_10,25_a_30,1.184117349519474,1
822132858.0,5000,4,ALQUILER,88000,INVERSIONES,0.06,10.99,N,37.0,PASIVO,2205.0,M,23250.0,UNIVERSITARIO_INCOMPLETO,43.0,4.0,C,P,menor_5,menor_25,0.09483870967741935,0
710136258.0,10000,4,HIPOTECA,45600,INVERSIONES,0.22,16.11,Y,24.0,PASIVO,2833.0,F,1806.0,UNIVERSITARIO_COMPLETO,43.0,2.0,S,P,5_a_10,menor_25,1.5686600221483942,1
713339283.0,13000,4,HIPOTECA,45600,SALUD,0.29,12.99,N,39.0,ACTIVO,4135.0,M,6348.0,DESCONOCIDO,71.0,3.0,C,P,5_a_10,25_a_30,0.6513862633900441,0
713526258.0,5000,3,ALQUILER,76000,PAGO_DEUDAS,0.07,17.19,Y,36.0,PASIVO,2020.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,33.0,3.0,S,C,menor_5,25_a_30,0.058523583265731836,1
780584658.0,5000,3,ALQUILER,90000,PERSONAL,0.06,16.77,Y,22.0,PASIVO,2077.0,F,1843.0,UNIVERSITARIO_INCOMPLETO,61.0,2.0,N,P,5_a_10,25_a_30,1.1269669017905588,1
720473433.0,5000,4,ALQUILER,78000,MEJORAS_HOGAR,0.06,6.62,N,36.0,ACTIVO,4955.0,F,2621.0,UNIVERSITARIO_COMPLETO,78.0,1.0,N,C,menor_5,menor_25,1.8904998092331171,0
721332033.0,5000,3,ALQUILER,90000,SALUD,0.06,15.96,Y,30.0,ACTIVO,4411.0,M,29195.0,DESCONOCIDO,67.0,2.0,S,P,5_a_10,menor_25,0.1510875149854427,1
711824358.0,5000,2,ALQUILER,90000,PAGO_DEUDAS,0.06,10.59,N,31.0,ACTIVO,4524.0,F,3228.0,UNIVERSITARIO_INCOMPLETO,70.0,4.0,S,P,menor_5,25_a_30,1.4014869888475836,0
789990333.0,5000,3,ALQUILER,90000,INVERSIONES,0.06,9.99,N,35.0,ACTIVO,4469.0,F,2303.0,UNIVERSITARIO_COMPLETO,80.0,4.0,S,P,5_a_10,25_a_30,1.940512375162831,0
709612983.0,7200,4,HIPOTECA,45600,PAGO_DEUDAS,0.16,6.91,N,36.0,PASIVO,2265.0,F,2990.0,UNIVERSITARIO_COMPLETO,41.0,2.0,C,P,menor_5,25_a_30,0.7575250836120402,0
771058908.0,15000,2,HIPOTECA,45600,MEJORAS_HOGAR,0.33,5.79,N,42.0,ACTIVO,4563.0,F,2873.0,SECUNDARIO_COMPLETO,72.0,3.0,S,P,5_a_10,25_a_30,1.588235294117647,0
715471833.0,6400,2,HIPOTECA,39600,SALUD,0.16,6.91,N,36.0,ACTIVO,4525.0,M,28253.0,POSGRADO_INCOMPLETO,67.0,0.0,C,C,5_a_10,menor_25,0.16015998301065373,0
713947908.0,5000,4,ALQUILER,90000,EDUCACIÓN,0.06,14.96,Y,23.0,ACTIVO,4426.0,M,1630.0,SECUNDARIO_COMPLETO,91.0,2.0,C,P,5_a_10,menor_25,2.7153374233128833,1
711781233.0,2000,2,HIPOTECA,45600,INVERSIONES,0.04,10.36,N,45.0,ACTIVO,5221.0,F,1882.0,UNIVERSITARIO_COMPLETO,87.0,3.0,C,P,5_a_10,menor_25,2.7741764080765146,0
709741608.0,1000,4,PROPIA,45600,SALUD,0.02,9.62,N,36.0,ACTIVO,3739.0,M,4546.0,DESCONOCIDO,53.0,2.0,S,P,5_a_10,menor_25,0.8224813022437307,0
709688883.0,5000,4,ALQUILER,80000,PAGO_DEUDAS,0.06,14.96,Y,36.0,PASIVO,2174.0,M,3845.0,SECUNDARIO_COMPLETO,39.0,3.0,N,C,5_a_10,25_a_30,0.565409622886866,1
709333608.0,5000,3,ALQUILER,94000,EDUCACIÓN,0.05,16.02,N,46.0,ACTIVO,4983.0,F,2395.0,SECUNDARIO_COMPLETO,84.0,2.0,S,P,5_a_10,menor_25,2.0805845511482253,0
716269308.0,9500,2,HIPOTECA,45600,INVERSIONES,0.21,10.38,N,36.0,ACTIVO,4192.0,F,2836.0,UNIVERSITARIO_COMPLETO,90.0,3.0,S,P,5_a_10,menor_25,1.4781382228490831,0
709892658.0,5000,4,ALQUILER,95004,EDUCACIÓN,0.05,9.63,N,38.0,ACTIVO,4495.0,F,1605.0,UNIVERSITARIO_COMPLETO,67.0,5.0,S,P,menor_5,menor_25,2.8006230529595015,0
710183283.0,1800,4,PROPIA,45600,SALUD,0.04,13.48,N,36.0,ACTIVO,5032.0,F,2747.0,SECUNDARIO_COMPLETO,84.0,1.0,C,P,5_a_10,menor_25,1.8318165271204951,0
713815383.0,5000,4,ALQUILER,97500,INVERSIONES,0.05,18.39,N,36.0,PASIVO,2147.0,M,11778.0,SECUNDARIO_COMPLETO,44.0,1.0,S,P,mayor_10,25_a_30,0.18228901341484122,0
711937158.0,1600,2,HIPOTECA,45600,INVERSIONES,0.04,7.88,N,39.0,ACTIVO,4837.0,M,2501.0,UNIVERSITARIO_INCOMPLETO,87.0,3.0,C,P,menor_5,menor_25,1.9340263894442222,0
771486933.0,5000,2,ALQUILER,86004,PERSONAL,0.06,14.84,N,52.0,ACTIVO,3942.0,M,2563.0,UNIVERSITARIO_COMPLETO,84.0,1.0,S,C,menor_5,menor_25,1.538041357783847,0
708692583.0,4650,4,HIPOTECA,39600,PAGO_DEUDAS,0.12,10.28,N,31.0,PASIVO,2312.0,F,1506.0,SECUNDARIO_COMPLETO,44.0,2.0,S,C,5_a_10,menor_25,1.5351925630810093,0
718421808.0,11000,2,PROPIA,45608,MEJORAS_HOGAR,0.24,6.62,N,43.0,ACTIVO,4611.0,F,3068.0,UNIVERSITARIO_INCOMPLETO,73.0,2.0,C,P,5_a_10,25_a_30,1.5029335071707952,0
716403633.0,7000,4,HIPOTECA,45673,EDUCACIÓN,0.15,7.88,N,50.0,ACTIVO,4467.0,F,3426.0,UNIVERSITARIO_INCOMPLETO,69.0,0.0,D,P,5_a_10,menor_25,1.3038528896672505,0
708402333.0,7000,2,HIPOTECA,45691,INVERSIONES,0.15,7.14,N,37.0,ACTIVO,4782.0,F,4549.0,POSGRADO_COMPLETO,88.0,2.0,D,P,5_a_10,menor_25,1.0512200483622773,0
778837083.0,5000,2,ALQUILER,100000,EDUCACIÓN,0.05,6.03,N,31.0,PASIVO,2078.0,M,12906.0,UNIVERSITARIO_COMPLETO,62.0,2.0,C,P,5_a_10,menor_25,0.16101038276770493,0
715622508.0,5000,3,ALQUILER,100000,PERSONAL,0.05,8.49,N,41.0,PASIVO,2094.0,M,7904.0,DESCONOCIDO,32.0,2.0,C,P,5_a_10,menor_25,0.2649291497975709,0
789599283.0,11000,3,PROPIA,45843,INVERSIONES,0.24,11.71,N,38.0,ACTIVO,3406.0,F,2002.0,UNIVERSITARIO_INCOMPLETO,62.0,3.0,D,P,menor_5,menor_25,1.7012987012987013,0
717450633.0,2400,4,HIPOTECA,39868,PAGO_DEUDAS,0.06,16.02,Y,36.0,PASIVO,1920.0,M,1659.0,UNIVERSITARIO_INCOMPLETO,39.0,3.0,S,C,menor_5,menor_25,1.1573236889692586,1
708960858.0,5000,3,ALQUILER,102240,PERSONAL,0.05,19.03,N,21.0,ACTIVO,4786.0,M,11502.0,SECUNDARIO_COMPLETO,85.0,4.0,C,P,5_a_10,menor_25,0.4161015475569466,0
708946008.0,9250,3,HIPOTECA,39896,SALUD,0.23,9.63,N,36.0,PASIVO,2445.0,F,1438.3,UNIVERSITARIO_INCOMPLETO,39.0,3.0,C,C,menor_5,25_a_30,1.6999235208231942,0
772082208.0,6400,3,HIPOTECA,45900,PAGO_DEUDAS,0.14,8.59,N,28.0,ACTIVO,4254.0,M,16199.0,UNIVERSITARIO_COMPLETO,82.0,1.0,S,P,menor_5,menor_25,0.26260880301253164,0
711597183.0,5000,3,ALQUILER,103992,INVERSIONES,0.05,7.88,N,34.0,ACTIVO,4571.0,M,1452.0,UNIVERSITARIO_INCOMPLETO,72.0,2.0,D,P,mayor_10,25_a_30,3.1480716253443526,0
716108283.0,11500,4,HIPOTECA,45900,PERSONAL,0.25,13.79,N,46.0,ACTIVO,4833.0,F,4430.0,UNIVERSITARIO_COMPLETO,82.0,4.0,C,P,mayor_10,25_a_30,1.0909706546275395,0
718673358.0,5000,2,ALQUILER,106000,EDUCACIÓN,0.05,7.88,N,30.0,PASIVO,2137.0,M,13590.0,POSGRADO_COMPLETO,52.0,3.0,C,P,5_a_10,menor_25,0.15724797645327446,0
711567333.0,10000,3,HIPOTECA,45992,INVERSIONES,0.22,5.42,N,31.0,ACTIVO,4581.0,M,2834.0,SECUNDARIO_COMPLETO,70.0,1.0,S,P,5_a_10,menor_25,1.6164431898376852,0
755437533.0,5000,4,ALQUILER,108000,EDUCACIÓN,0.05,12.69,N,41.0,ACTIVO,5005.0,F,1522.0,UNIVERSITARIO_COMPLETO,77.0,4.0,S,P,5_a_10,25_a_30,3.288436268068331,0
709430508.0,10000,3,PROPIA,45996,INVERSIONES,0.22,5.79,N,32.0,PASIVO,1849.0,M,7316.0,SECUNDARIO_COMPLETO,50.0,4.0,N,P,5_a_10,menor_25,0.2527337342810279,0
710645583.0,5000,4,ALQUILER,108000,EDUCACIÓN,0.05,7.66,N,37.0,ACTIVO,4349.0,F,7627.0,UNIVERSITARIO_INCOMPLETO,75.0,2.0,S,P,5_a_10,menor_25,0.570211092172545,0
720725883.0,5000,4,ALQUILER,110000,INVERSIONES,0.05,9.99,N,20.0,ACTIVO,4177.0,F,2715.0,UNIVERSITARIO_INCOMPLETO,68.0,2.0,S,P,menor_5,25_a_30,1.5384898710865562,0
708539583.0,5000,4,ALQUILER,111460,PAGO_DEUDAS,0.04,11.71,N,25.0,ACTIVO,3979.0,F,19897.0,DESCONOCIDO,63.0,3.0,C,P,menor_5,menor_25,0.19997989646680403,0
716747283.0,5000,3,ALQUILER,112000,PAGO_DEUDAS,0.04,10.25,N,36.0,ACTIVO,5059.0,F,2097.0,UNIVERSITARIO_INCOMPLETO,79.0,2.0,S,P,5_a_10,25_a_30,2.412494039103481,0
787519683.0,25000,3,PROPIA,45996,PERSONAL,0.54,12.18,N,30.0,ACTIVO,4727.0,F,3028.0,UNIVERSITARIO_COMPLETO,78.0,2.0,S,P,5_a_10,25_a_30,1.5610964332892998,0
721044333.0,5000,3,ALQUILER,115000,MEJORAS_HOGAR,0.04,8.9,N,22.0,ACTIVO,4905.0,F,1695.0,UNIVERSITARIO_INCOMPLETO,91.0,2.0,S,P,menor_5,25_a_30,2.893805309734513,0
814840833.0,5000,4,ALQUILER,116300,MEJORAS_HOGAR,0.04,14.96,Y,39.0,PASIVO,2393.0,M,7924.0,POSGRADO_COMPLETO,37.0,4.0,C,P,5_a_10,25_a_30,0.3019939424533064,1
715040208.0,10000,3,PROPIA,45996,EDUCACIÓN,0.22,13.16,N,38.0,ACTIVO,4115.0,F,5076.0,UNIVERSITARIO_COMPLETO,72.0,2.0,S,P,5_a_10,menor_25,0.8106776989755713,0
710769258.0,5000,2,ALQUILER,120000,MEJORAS_HOGAR,0.04,7.68,N,27.0,ACTIVO,3895.0,F,4438.0,UNIVERSITARIO_COMPLETO,75.0,2.0,S,P,menor_5,25_a_30,0.8776475890040559,0
715227633.0,5000,3,ALQUILER,120000,PERSONAL,0.04,13.79,N,36.0,ACTIVO,4240.0,F,1964.0,UNIVERSITARIO_INCOMPLETO,60.0,3.0,S,P,5_a_10,25_a_30,2.158859470468432,0
708635058.0,5000,3,ALQUILER,114000,INVERSIONES,0.04,15.31,N,44.0,ACTIVO,4798.0,F,1904.0,SECUNDARIO_COMPLETO,85.0,0.0,S,C,menor_5,menor_25,2.5199579831932772,0
709051533.0,5000,4,ALQUILER,135000,SALUD,0.04,11.36,N,26.0,ACTIVO,4956.0,F,2933.0,UNIVERSITARIO_COMPLETO,92.0,1.0,C,P,mayor_10,25_a_30,1.6897374701670644,0
718940208.0,5000,3,ALQUILER,137481,INVERSIONES,0.04,10.99,N,44.0,ACTIVO,3551.0,F,18202.0,UNIVERSITARIO_COMPLETO,68.0,0.0,S,P,5_a_10,25_a_30,0.19508845181848147,0
712361583.0,10075,2,HIPOTECA,46000,PAGO_DEUDAS,0.22,12.42,N,36.0,ACTIVO,3756.0,M,34516.0,UNIVERSITARIO_COMPLETO,67.0,5.0,C,P,menor_5,25_a_30,0.10881909838915285,0
708390633.0,5000,3,HIPOTECA,46000,PERSONAL,0.11,6.62,N,44.0,ACTIVO,4219.0,F,2421.0,UNIVERSITARIO_COMPLETO,69.0,3.0,C,P,5_a_10,menor_25,1.7426683188764973,0
720281508.0,5000,2,ALQUILER,150000,INVERSIONES,0.03,10.65,N,34.0,ACTIVO,4625.0,F,2406.0,POSGRADO_COMPLETO,91.0,2.0,D,P,menor_5,menor_25,1.9222776392352452,0
709781208.0,5000,4,ALQUILER,138000,PAGO_DEUDAS,0.04,14.91,N,26.0,ACTIVO,5409.0,F,2291.0,DESCONOCIDO,82.0,0.0,C,C,menor_5,menor_25,2.3609777389786117,0
712110333.0,5000,3,ALQUILER,117300,SALUD,0.04,13.23,Y,18.0,PASIVO,2568.0,F,2179.0,SECUNDARIO_COMPLETO,48.0,3.0,S,C,5_a_10,25_a_30,1.1785222579164754,1
712479633.0,5000,4,ALQUILER,159996,PERSONAL,0.03,14.11,Y,20.0,PASIVO,2428.0,F,1695.0,DESCONOCIDO,43.0,1.0,S,P,5_a_10,25_a_30,1.432448377581121,1
710086308.0,11000,2,HIPOTECA,46000,MEJORAS_HOGAR,0.24,12.69,N,38.0,ACTIVO,4680.0,F,3645.0,SECUNDARIO_COMPLETO,87.0,4.0,N,P,menor_5,25_a_30,1.2839506172839505,0
716643033.0,5200,3,ALQUILER,21600,SALUD,0.24,11.86,N,31.0,PASIVO,2981.0,F,2580.0,UNIVERSITARIO_COMPLETO,40.0,2.0,C,C,menor_5,25_a_30,1.1554263565891474,0
713314533.0,5200,2,ALQUILER,24000,PAGO_DEUDAS,0.22,13.49,Y,27.0,PASIVO,1993.0,M,12283.0,DESCONOCIDO,41.0,2.0,S,P,menor_5,menor_25,0.16225677766018073,1
713679633.0,5200,3,ALQUILER,25000,EDUCACIÓN,0.21,12.53,Y,33.0,PASIVO,1813.0,F,1438.3,UNIVERSITARIO_COMPLETO,51.0,3.0,C,P,menor_5,25_a_30,1.2605158868108184,1
713282733.0,2125,2,HIPOTECA,46000,EDUCACIÓN,0.05,12.99,Y,24.0,ACTIVO,4341.0,F,3375.0,UNIVERSITARIO_COMPLETO,64.0,2.0,S,P,5_a_10,25_a_30,1.2862222222222222,1
815812683.0,3000,3,HIPOTECA,46000,INVERSIONES,0.07,5.42,N,42.0,ACTIVO,5072.0,M,8856.0,DESCONOCIDO,77.0,3.0,S,P,menor_5,menor_25,0.5727190605239386,0
708204033.0,5200,2,ALQUILER,26000,SALUD,0.2,12.53,N,24.0,ACTIVO,4132.0,F,2980.0,DESCONOCIDO,70.0,5.0,S,P,5_a_10,menor_25,1.3865771812080536,0
755996583.0,5200,3,ALQUILER,30000,SALUD,0.17,15.96,Y,50.0,PASIVO,2574.0,F,2475.0,UNIVERSITARIO_INCOMPLETO,43.0,2.0,S,P,menor_5,menor_25,1.04,1
720040158.0,15000,3,HIPOTECA,46000,PERSONAL,0.33,6.99,N,36.0,ACTIVO,4633.0,M,17656.0,UNIVERSITARIO_INCOMPLETO,71.0,3.0,S,P,5_a_10,menor_25,0.26240371545083824,0
711359058.0,5200,4,ALQUILER,30000,PAGO_DEUDAS,0.17,17.19,N,33.0,ACTIVO,4622.0,F,3942.0,SECUNDARIO_COMPLETO,71.0,4.0,S,C,menor_5,25_a_30,1.1725012683916793,0
714064908.0,5200,4,ALQUILER,32160,PAGO_DEUDAS,0.16,14.65,N,36.0,ACTIVO,4813.0,F,1771.0,UNIVERSITARIO_COMPLETO,84.0,1.0,S,P,5_a_10,25_a_30,2.7176736307171088,0
765847383.0,5200,2,ALQUILER,35000,PAGO_DEUDAS,0.15,13.92,N,43.0,ACTIVO,4425.0,M,20958.0,UNIVERSITARIO_COMPLETO,78.0,1.0,C,P,menor_5,menor_25,0.21113655883194962,0
789531633.0,5200,4,ALQUILER,36850,EDUCACIÓN,0.14,12.42,N,46.0,ACTIVO,5218.0,F,4117.0,UNIVERSITARIO_COMPLETO,88.0,4.0,S,P,menor_5,menor_25,1.2674277386446442,0
820593033.0,5200,3,ALQUILER,38000,PAGO_DEUDAS,0.14,10.74,N,39.0,ACTIVO,4496.0,F,18524.0,UNIVERSITARIO_COMPLETO,64.0,2.0,S,P,5_a_10,25_a_30,0.24271215720146835,0
710078358.0,5200,3,ALQUILER,38000,SALUD,0.14,7.88,N,26.0,ACTIVO,4095.0,M,2222.0,POSGRADO_INCOMPLETO,88.0,4.0,C,P,menor_5,menor_25,1.842934293429343,0
717074283.0,6000,4,HIPOTECA,46000,EDUCACIÓN,0.13,12.68,Y,37.0,PASIVO,2566.0,F,17678.0,UNIVERSITARIO_COMPLETO,49.0,3.0,D,P,5_a_10,menor_25,0.14515216653467586,1
715025208.0,5250,3,ALQUILER,24000,EDUCACIÓN,0.22,7.66,N,46.0,ACTIVO,4168.0,F,3119.0,UNIVERSITARIO_INCOMPLETO,63.0,2.0,C,C,menor_5,menor_25,1.336325745431228,0
709596783.0,2000,2,HIPOTECA,46000,SALUD,0.04,7.66,N,34.0,ACTIVO,4444.0,M,1611.0,UNIVERSITARIO_INCOMPLETO,78.0,3.0,C,P,5_a_10,25_a_30,2.7585350713842334,0
716653758.0,4000,2,HIPOTECA,46000,PERSONAL,0.09,10.37,N,36.0,ACTIVO,4226.0,M,1467.0,DESCONOCIDO,74.0,0.0,S,P,5_a_10,menor_25,2.8807089297886845,0
787268733.0,5275,2,ALQUILER,45000,SALUD,0.12,10.39,N,46.0,ACTIVO,4535.0,F,2442.0,UNIVERSITARIO_COMPLETO,85.0,1.0,C,P,menor_5,menor_25,1.8570843570843572,0
715960308.0,5275,2,ALQUILER,57600,PERSONAL,0.09,13.49,Y,44.0,PASIVO,2016.0,F,4090.0,UNIVERSITARIO_COMPLETO,49.0,1.0,D,P,menor_5,25_a_30,0.49290953545232274,1
789923058.0,10000,3,HIPOTECA,46000,SALUD,0.22,10.36,N,44.0,PASIVO,2474.0,F,1816.0,SECUNDARIO_COMPLETO,44.0,1.0,C,P,menor_5,menor_25,1.3623348017621146,0
771079833.0,5300,3,ALQUILER,23340,EDUCACIÓN,0.23,7.9,N,27.0,ACTIVO,4332.0,F,1438.3,SECUNDARIO_COMPLETO,78.0,3.0,S,P,5_a_10,menor_25,3.011889035667107,0
779269158.0,5300,4,ALQUILER,24996,PERSONAL,0.21,15.23,Y,25.0,PASIVO,2237.0,F,21961.0,UNIVERSITARIO_COMPLETO,39.0,2.0,C,P,5_a_10,menor_25,0.10186239242293156,1
710507733.0,10000,2,HIPOTECA,46000,EDUCACIÓN,0.22,9.99,N,35.0,ACTIVO,4038.0,M,14958.0,UNIVERSITARIO_COMPLETO,68.0,4.0,S,P,5_a_10,25_a_30,0.2699558764540714,0
711627558.0,5300,3,ALQUILER,26400,EDUCACIÓN,0.2,8.49,N,30.0,ACTIVO,3968.0,F,1625.0,UNIVERSITARIO_INCOMPLETO,73.0,3.0,S,P,5_a_10,25_a_30,2.441846153846154,0
712237458.0,5300,3,ALQUILER,28800,SALUD,0.18,15.27,N,28.0,ACTIVO,3752.0,M,11629.0,DESCONOCIDO,78.0,3.0,C,P,menor_5,25_a_30,0.3226416716828618,0
778289883.0,5300,3,ALQUILER,30000,EDUCACIÓN,0.18,15.27,N,32.0,PASIVO,2528.0,F,1507.0,UNIVERSITARIO_COMPLETO,41.0,2.0,N,P,menor_5,25_a_30,1.6775049767750498,0
769053033.0,5300,4,ALQUILER,30000,EDUCACIÓN,0.18,17.99,Y,38.0,PASIVO,2104.0,F,4142.0,UNIVERSITARIO_COMPLETO,44.0,1.0,S,C,menor_5,menor_25,0.5079671656204732,1
768544833.0,5300,3,ALQUILER,30000,SALUD,0.18,15.28,Y,39.0,ACTIVO,4531.0,F,2202.0,UNIVERSITARIO_INCOMPLETO,77.0,4.0,S,C,menor_5,25_a_30,2.0576748410535877,1
714154533.0,23500,4,HIPOTECA,46000,EDUCACIÓN,0.51,10.25,N,36.0,ACTIVO,4478.0,F,3111.0,SECUNDARIO_COMPLETO,56.0,3.0,S,P,5_a_10,25_a_30,1.439408550305368,0
803657133.0,5300,2,ALQUILER,47000,SALUD,0.11,7.66,N,54.0,ACTIVO,4757.0,M,1848.0,UNIVERSITARIO_COMPLETO,75.0,1.0,S,P,menor_5,menor_25,2.5741341991341993,0
768162108.0,5300,2,ALQUILER,50004,PERSONAL,0.11,14.42,Y,43.0,PASIVO,2451.0,M,4781.0,UNIVERSITARIO_INCOMPLETO,50.0,3.0,C,P,5_a_10,menor_25,0.5126542564317088,1
713613258.0,5300,3,ALQUILER,65000,EDUCACIÓN,0.08,6.62,N,36.0,ACTIVO,4461.0,M,1438.3,SECUNDARIO_COMPLETO,71.0,4.0,S,P,menor_5,menor_25,3.1015782521031774,0
720782658.0,15000,2,HIPOTECA,40000,MEJORAS_HOGAR,0.38,11.36,N,36.0,ACTIVO,5079.0,M,3591.0,UNIVERSITARIO_COMPLETO,80.0,4.0,C,C,5_a_10,25_a_30,1.4143692564745196,0
712290258.0,5325,3,ALQUILER,32000,PERSONAL,0.17,14.27,Y,40.0,ACTIVO,4056.0,F,2636.0,DESCONOCIDO,67.0,1.0,C,P,5_a_10,menor_25,1.5386949924127467,1
714516033.0,8000,4,PROPIA,46000,EDUCACIÓN,0.17,11.48,N,44.0,ACTIVO,4412.0,M,9025.0,SECUNDARIO_COMPLETO,87.0,3.0,C,P,5_a_10,menor_25,0.4888642659279778,0
